grupo_sent_subcateg,A_NFO,A_NFR,A_NME,A_NEU,A_PFO,A_PFR,A_PME,D_NFO,D_NFR,D_NME,D_NEU,D_PFO,D_PFR,D_PME
333_meio_besta,0.2857142857142857,0.0,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.2,0.2
3djefferson,0.0,0.19230769230769232,0.038461538461538464,0.23076923076923078,0.4230769230769231,0.07692307692307693,0.038461538461538464,0.2857142857142857,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0,0.14285714285714285
49ifindec,0.21052631578947367,0.05263157894736842,0.21052631578947367,0.10526315789473684,0.21052631578947367,0.0,0.21052631578947367,0.08333333333333333,0.08333333333333333,0.25,0.25,0.16666666666666666,0.08333333333333333,0.08333333333333333
4ndreyue,0.11538461538461539,0.0,0.0,0.5769230769230769,0.3076923076923077,0.0,0.0,0.4166666666666667,0.0,0.041666666666666664,0.4166666666666667,0.125,0.0,0.0
4rthurnw,0.2222222222222222,0.0,0.0,0.4444444444444444,0.3333333333333333,0.0,0.0,0.25,0.0,0.0,0.5833333333333334,0.16666666666666666,0.0,0.0
55_teka,0.27058823529411763,0.011764705882352941,0.11764705882352941,0.3058823529411765,0.2,0.058823529411764705,0.03529411764705882,0.1566265060240964,0.024096385542168676,0.0963855421686747,0.39759036144578314,0.1566265060240964,0.024096385542168676,0.14457831325301204
5Poder2,0.2222222222222222,0.05555555555555555,0.07407407407407407,0.2222222222222222,0.2222222222222222,0.07407407407407407,0.12962962962962962,0.2647058823529412,0.029411764705882353,0.14705882352941177,0.20588235294117646,0.17647058823529413,0.029411764705882353,0.14705882352941177
666peraltiago,0.2,0.0,0.4,0.4,0.0,0.0,0.0,0.2777777777777778,0.0,0.1111111111111111,0.3888888888888889,0.16666666666666666,0.0,0.05555555555555555
67Fabricio,0.08333333333333333,0.0,0.041666666666666664,0.375,0.20833333333333334,0.041666666666666664,0.25,0.0625,0.0625,0.0625,0.5,0.1875,0.0,0.125
80BrunoBarbosa,0.42857142857142855,0.14285714285714285,0.0,0.42857142857142855,0.0,0.0,0.0,0.29411764705882354,0.08823529411764706,0.11764705882352941,0.14705882352941177,0.17647058823529413,0.029411764705882353,0.14705882352941177
90lsm,0.4,0.0,0.05,0.3,0.2,0.0,0.05,0.35714285714285715,0.0,0.14285714285714285,0.35714285714285715,0.14285714285714285,0.0,0.0
93RDG,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.16666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333
99juliabea,0.29411764705882354,0.058823529411764705,0.029411764705882353,0.4411764705882353,0.11764705882352941,0.029411764705882353,0.029411764705882353,0.375,0.0,0.125,0.375,0.125,0.0,0.0
A18Elisabeth,0.3888888888888889,0.0,0.08333333333333333,0.25,0.1388888888888889,0.027777777777777776,0.1111111111111111,0.38235294117647056,0.058823529411764705,0.11764705882352941,0.2647058823529412,0.17647058823529413,0.0,0.0
